GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_characteristics_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_phone,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Sample_description,Genome_build,Supplementary_files_format_and_content,BioSample,SRA
GSE145245,MCF-7 rep1_ATAC-seq,GSM4310117,Public on Feb 14 2020,Feb 13 2020,Feb 15 2020,SRA,1,MCF-7 breast cancer cells,Homo sapiens,9606,cell type: MCF-7 breast cancer cells,genomic DNA,"ATAC-seq was performed according to the published protocol (Buenrostro et al., 2013). Briefly, cells were collected in cold PBS and cell membranes were disrupted in cold lysis buffer (10 mM Tris-HCl, pH 7.4, 10 mM NaCl, 3 mM MgCl2 and 0.1% IGEPAL CA-630). The nuclei were pelleted and resuspended in the transposase reaction mix (25 µL 2× TD buffer, 2.5 µL transposase (Illumina) and 22.5 µL nuclease-free water). Directly following transposition, the sample was purified using DNA clean & concentratorTM-5 (ZYMO research). Following purification, libraries were amplified using 1× NEBnext PCR master mix and 1.25 µM of custom Nextera PCR primers. AMPure XP beads (Beckman Coulter) were used to purify the transposed DNA and the amplified PCR products. All libraries were sequenced on a 100-cycle paired-end run on an Illumina NOVAseq instrument.","For ATAC-seq footprinting analysis, all of the read start sites were adjusted to represent the center of the transposon binding event; reads aligning to the forward strand were offset by +4 bp and reads aligning to the reverse strand were offset by -5 bp (Buenrostro et al., 2013). MACS2 (Feng et al., 2011) was used with default parameters to identify all ATAC-seq peaks. Since ATAC-seq also detects nucleosome positions in the genome, we exempted such regions (total number of cutting sites in each peak < 200) from downstream analysis., Heterozygous SNPs were identified using SAMtools-1.6 and bcftools-1.6 with the parameters mpileup -uf and view -Nvcg, respectively (Li et al., 2009). SNPs were further filtered by vcffilter with the parameter DP > 10 & MQ > 20 (Erik, 2016). In each open chromatin region, we used FIMO (Grant et al., 2011) to recognize potential TF binding sites from both reference and alternative alleles. Lastly, we used BEDTools IntersectBed (Quinlan and Hall, 2010) to merge the loci of heterozygous variants and potential TF binding sites. The set of TF binding sites intersecting SNPs were regarded as potential allele-specific TF binding sites.",GPL18573,"siwen,,xu",siwxu@iu.edu,+1 5716659199,School of Medicine,Indiana University,410 W 10th St,indianapolis,IN,46202,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE145245,0,GSM4310117_c1_macs2_cuttingsite_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4310nnn/GSM4310117/suppl/GSM4310117_c1_macs2_cuttingsite_peaks.narrowPeak.gz,MCF-7 rep1_ATAC-seq,2160573,NARROWPEAK,,hg19,"ATAC-seq peaks, RNA-seq counts",https://www.ncbi.nlm.nih.gov/biosample/SAMN14094218,https://www.ncbi.nlm.nih.gov/sra?term
GSE145245,MCF-7 rep2_ATAC-seq,GSM4310118,Public on Feb 14 2020,Feb 13 2020,Feb 15 2020,SRA,1,MCF-7 breast cancer cells,Homo sapiens,9606,cell type: MCF-7 breast cancer cells,genomic DNA,"ATAC-seq was performed according to the published protocol (Buenrostro et al., 2013). Briefly, cells were collected in cold PBS and cell membranes were disrupted in cold lysis buffer (10 mM Tris-HCl, pH 7.4, 10 mM NaCl, 3 mM MgCl2 and 0.1% IGEPAL CA-630). The nuclei were pelleted and resuspended in the transposase reaction mix (25 µL 2× TD buffer, 2.5 µL transposase (Illumina) and 22.5 µL nuclease-free water). Directly following transposition, the sample was purified using DNA clean & concentratorTM-5 (ZYMO research). Following purification, libraries were amplified using 1× NEBnext PCR master mix and 1.25 µM of custom Nextera PCR primers. AMPure XP beads (Beckman Coulter) were used to purify the transposed DNA and the amplified PCR products. All libraries were sequenced on a 100-cycle paired-end run on an Illumina NOVAseq instrument.","For ATAC-seq footprinting analysis, all of the read start sites were adjusted to represent the center of the transposon binding event; reads aligning to the forward strand were offset by +4 bp and reads aligning to the reverse strand were offset by -5 bp (Buenrostro et al., 2013). MACS2 (Feng et al., 2011) was used with default parameters to identify all ATAC-seq peaks. Since ATAC-seq also detects nucleosome positions in the genome, we exempted such regions (total number of cutting sites in each peak < 200) from downstream analysis., Heterozygous SNPs were identified using SAMtools-1.6 and bcftools-1.6 with the parameters mpileup -uf and view -Nvcg, respectively (Li et al., 2009). SNPs were further filtered by vcffilter with the parameter DP > 10 & MQ > 20 (Erik, 2016). In each open chromatin region, we used FIMO (Grant et al., 2011) to recognize potential TF binding sites from both reference and alternative alleles. Lastly, we used BEDTools IntersectBed (Quinlan and Hall, 2010) to merge the loci of heterozygous variants and potential TF binding sites. The set of TF binding sites intersecting SNPs were regarded as potential allele-specific TF binding sites.",GPL18573,"siwen,,xu",siwxu@iu.edu,+1 5716659199,School of Medicine,Indiana University,410 W 10th St,indianapolis,IN,46202,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE145245,0,GSM4310118_c2_macs2_cuttingsite_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4310nnn/GSM4310118/suppl/GSM4310118_c2_macs2_cuttingsite_peaks.narrowPeak.gz,MCF-7 rep2_ATAC-seq,5165813,NARROWPEAK,,hg19,"ATAC-seq peaks, RNA-seq counts",https://www.ncbi.nlm.nih.gov/biosample/SAMN14094302,https://www.ncbi.nlm.nih.gov/sra?term
GSE145245,MCF-7 rep3_ATAC-seq,GSM4310119,Public on Feb 14 2020,Feb 13 2020,Feb 15 2020,SRA,1,MCF-7 breast cancer cells,Homo sapiens,9606,cell type: MCF-7 breast cancer cells,genomic DNA,"ATAC-seq was performed according to the published protocol (Buenrostro et al., 2013). Briefly, cells were collected in cold PBS and cell membranes were disrupted in cold lysis buffer (10 mM Tris-HCl, pH 7.4, 10 mM NaCl, 3 mM MgCl2 and 0.1% IGEPAL CA-630). The nuclei were pelleted and resuspended in the transposase reaction mix (25 µL 2× TD buffer, 2.5 µL transposase (Illumina) and 22.5 µL nuclease-free water). Directly following transposition, the sample was purified using DNA clean & concentratorTM-5 (ZYMO research). Following purification, libraries were amplified using 1× NEBnext PCR master mix and 1.25 µM of custom Nextera PCR primers. AMPure XP beads (Beckman Coulter) were used to purify the transposed DNA and the amplified PCR products. All libraries were sequenced on a 100-cycle paired-end run on an Illumina NOVAseq instrument.","For ATAC-seq footprinting analysis, all of the read start sites were adjusted to represent the center of the transposon binding event; reads aligning to the forward strand were offset by +4 bp and reads aligning to the reverse strand were offset by -5 bp (Buenrostro et al., 2013). MACS2 (Feng et al., 2011) was used with default parameters to identify all ATAC-seq peaks. Since ATAC-seq also detects nucleosome positions in the genome, we exempted such regions (total number of cutting sites in each peak < 200) from downstream analysis., Heterozygous SNPs were identified using SAMtools-1.6 and bcftools-1.6 with the parameters mpileup -uf and view -Nvcg, respectively (Li et al., 2009). SNPs were further filtered by vcffilter with the parameter DP > 10 & MQ > 20 (Erik, 2016). In each open chromatin region, we used FIMO (Grant et al., 2011) to recognize potential TF binding sites from both reference and alternative alleles. Lastly, we used BEDTools IntersectBed (Quinlan and Hall, 2010) to merge the loci of heterozygous variants and potential TF binding sites. The set of TF binding sites intersecting SNPs were regarded as potential allele-specific TF binding sites.",GPL18573,"siwen,,xu",siwxu@iu.edu,+1 5716659199,School of Medicine,Indiana University,410 W 10th St,indianapolis,IN,46202,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE145245,0,GSM4310119_c3_macs2_cuttingsite_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4310nnn/GSM4310119/suppl/GSM4310119_c3_macs2_cuttingsite_peaks.narrowPeak.gz,MCF-7 rep3_ATAC-seq,3734586,NARROWPEAK,,hg19,"ATAC-seq peaks, RNA-seq counts",https://www.ncbi.nlm.nih.gov/biosample/SAMN14094301,https://www.ncbi.nlm.nih.gov/sra?term
GSE145245,MCF-7 rep4_ATAC-seq,GSM4310120,Public on Feb 14 2020,Feb 13 2020,Feb 15 2020,SRA,1,MCF-7 breast cancer cells,Homo sapiens,9606,cell type: MCF-7 breast cancer cells,genomic DNA,"ATAC-seq was performed according to the published protocol (Buenrostro et al., 2013). Briefly, cells were collected in cold PBS and cell membranes were disrupted in cold lysis buffer (10 mM Tris-HCl, pH 7.4, 10 mM NaCl, 3 mM MgCl2 and 0.1% IGEPAL CA-630). The nuclei were pelleted and resuspended in the transposase reaction mix (25 µL 2× TD buffer, 2.5 µL transposase (Illumina) and 22.5 µL nuclease-free water). Directly following transposition, the sample was purified using DNA clean & concentratorTM-5 (ZYMO research). Following purification, libraries were amplified using 1× NEBnext PCR master mix and 1.25 µM of custom Nextera PCR primers. AMPure XP beads (Beckman Coulter) were used to purify the transposed DNA and the amplified PCR products. All libraries were sequenced on a 100-cycle paired-end run on an Illumina NOVAseq instrument.","For ATAC-seq footprinting analysis, all of the read start sites were adjusted to represent the center of the transposon binding event; reads aligning to the forward strand were offset by +4 bp and reads aligning to the reverse strand were offset by -5 bp (Buenrostro et al., 2013). MACS2 (Feng et al., 2011) was used with default parameters to identify all ATAC-seq peaks. Since ATAC-seq also detects nucleosome positions in the genome, we exempted such regions (total number of cutting sites in each peak < 200) from downstream analysis., Heterozygous SNPs were identified using SAMtools-1.6 and bcftools-1.6 with the parameters mpileup -uf and view -Nvcg, respectively (Li et al., 2009). SNPs were further filtered by vcffilter with the parameter DP > 10 & MQ > 20 (Erik, 2016). In each open chromatin region, we used FIMO (Grant et al., 2011) to recognize potential TF binding sites from both reference and alternative alleles. Lastly, we used BEDTools IntersectBed (Quinlan and Hall, 2010) to merge the loci of heterozygous variants and potential TF binding sites. The set of TF binding sites intersecting SNPs were regarded as potential allele-specific TF binding sites.",GPL18573,"siwen,,xu",siwxu@iu.edu,+1 5716659199,School of Medicine,Indiana University,410 W 10th St,indianapolis,IN,46202,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE145245,0,GSM4310120_1h1_macs2_cuttingsite_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4310nnn/GSM4310120/suppl/GSM4310120_1h1_macs2_cuttingsite_peaks.narrowPeak.gz,MCF-7 rep4_ATAC-seq,1272127,NARROWPEAK,,hg19,"ATAC-seq peaks, RNA-seq counts",https://www.ncbi.nlm.nih.gov/biosample/SAMN14094300,https://www.ncbi.nlm.nih.gov/sra?term
GSE145245,MCF-7 rep5_ATAC-seq,GSM4310121,Public on Feb 14 2020,Feb 13 2020,Feb 15 2020,SRA,1,MCF-7 breast cancer cells,Homo sapiens,9606,cell type: MCF-7 breast cancer cells,genomic DNA,"ATAC-seq was performed according to the published protocol (Buenrostro et al., 2013). Briefly, cells were collected in cold PBS and cell membranes were disrupted in cold lysis buffer (10 mM Tris-HCl, pH 7.4, 10 mM NaCl, 3 mM MgCl2 and 0.1% IGEPAL CA-630). The nuclei were pelleted and resuspended in the transposase reaction mix (25 µL 2× TD buffer, 2.5 µL transposase (Illumina) and 22.5 µL nuclease-free water). Directly following transposition, the sample was purified using DNA clean & concentratorTM-5 (ZYMO research). Following purification, libraries were amplified using 1× NEBnext PCR master mix and 1.25 µM of custom Nextera PCR primers. AMPure XP beads (Beckman Coulter) were used to purify the transposed DNA and the amplified PCR products. All libraries were sequenced on a 100-cycle paired-end run on an Illumina NOVAseq instrument.","For ATAC-seq footprinting analysis, all of the read start sites were adjusted to represent the center of the transposon binding event; reads aligning to the forward strand were offset by +4 bp and reads aligning to the reverse strand were offset by -5 bp (Buenrostro et al., 2013). MACS2 (Feng et al., 2011) was used with default parameters to identify all ATAC-seq peaks. Since ATAC-seq also detects nucleosome positions in the genome, we exempted such regions (total number of cutting sites in each peak < 200) from downstream analysis., Heterozygous SNPs were identified using SAMtools-1.6 and bcftools-1.6 with the parameters mpileup -uf and view -Nvcg, respectively (Li et al., 2009). SNPs were further filtered by vcffilter with the parameter DP > 10 & MQ > 20 (Erik, 2016). In each open chromatin region, we used FIMO (Grant et al., 2011) to recognize potential TF binding sites from both reference and alternative alleles. Lastly, we used BEDTools IntersectBed (Quinlan and Hall, 2010) to merge the loci of heterozygous variants and potential TF binding sites. The set of TF binding sites intersecting SNPs were regarded as potential allele-specific TF binding sites.",GPL18573,"siwen,,xu",siwxu@iu.edu,+1 5716659199,School of Medicine,Indiana University,410 W 10th St,indianapolis,IN,46202,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE145245,0,GSM4310121_1h2_macs2_cuttingsite_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4310nnn/GSM4310121/suppl/GSM4310121_1h2_macs2_cuttingsite_peaks.narrowPeak.gz,MCF-7 rep5_ATAC-seq,1820739,NARROWPEAK,,hg19,"ATAC-seq peaks, RNA-seq counts",https://www.ncbi.nlm.nih.gov/biosample/SAMN14094299,https://www.ncbi.nlm.nih.gov/sra?term
GSE145245,MCF-7 rep6_ATAC-seq,GSM4310122,Public on Feb 14 2020,Feb 13 2020,Feb 15 2020,SRA,1,MCF-7 breast cancer cells,Homo sapiens,9606,cell type: MCF-7 breast cancer cells,genomic DNA,"ATAC-seq was performed according to the published protocol (Buenrostro et al., 2013). Briefly, cells were collected in cold PBS and cell membranes were disrupted in cold lysis buffer (10 mM Tris-HCl, pH 7.4, 10 mM NaCl, 3 mM MgCl2 and 0.1% IGEPAL CA-630). The nuclei were pelleted and resuspended in the transposase reaction mix (25 µL 2× TD buffer, 2.5 µL transposase (Illumina) and 22.5 µL nuclease-free water). Directly following transposition, the sample was purified using DNA clean & concentratorTM-5 (ZYMO research). Following purification, libraries were amplified using 1× NEBnext PCR master mix and 1.25 µM of custom Nextera PCR primers. AMPure XP beads (Beckman Coulter) were used to purify the transposed DNA and the amplified PCR products. All libraries were sequenced on a 100-cycle paired-end run on an Illumina NOVAseq instrument.","For ATAC-seq footprinting analysis, all of the read start sites were adjusted to represent the center of the transposon binding event; reads aligning to the forward strand were offset by +4 bp and reads aligning to the reverse strand were offset by -5 bp (Buenrostro et al., 2013). MACS2 (Feng et al., 2011) was used with default parameters to identify all ATAC-seq peaks. Since ATAC-seq also detects nucleosome positions in the genome, we exempted such regions (total number of cutting sites in each peak < 200) from downstream analysis., Heterozygous SNPs were identified using SAMtools-1.6 and bcftools-1.6 with the parameters mpileup -uf and view -Nvcg, respectively (Li et al., 2009). SNPs were further filtered by vcffilter with the parameter DP > 10 & MQ > 20 (Erik, 2016). In each open chromatin region, we used FIMO (Grant et al., 2011) to recognize potential TF binding sites from both reference and alternative alleles. Lastly, we used BEDTools IntersectBed (Quinlan and Hall, 2010) to merge the loci of heterozygous variants and potential TF binding sites. The set of TF binding sites intersecting SNPs were regarded as potential allele-specific TF binding sites.",GPL18573,"siwen,,xu",siwxu@iu.edu,+1 5716659199,School of Medicine,Indiana University,410 W 10th St,indianapolis,IN,46202,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE145245,0,GSM4310122_1h3_macs2_cuttingsite_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4310nnn/GSM4310122/suppl/GSM4310122_1h3_macs2_cuttingsite_peaks.narrowPeak.gz,MCF-7 rep6_ATAC-seq,1302420,NARROWPEAK,,hg19,"ATAC-seq peaks, RNA-seq counts",https://www.ncbi.nlm.nih.gov/biosample/SAMN14094298,https://www.ncbi.nlm.nih.gov/sra?term
GSE145245,MCF-7 rep7_ATAC-seq,GSM4310123,Public on Feb 14 2020,Feb 13 2020,Feb 15 2020,SRA,1,MCF-7 breast cancer cells,Homo sapiens,9606,cell type: MCF-7 breast cancer cells,genomic DNA,"ATAC-seq was performed according to the published protocol (Buenrostro et al., 2013). Briefly, cells were collected in cold PBS and cell membranes were disrupted in cold lysis buffer (10 mM Tris-HCl, pH 7.4, 10 mM NaCl, 3 mM MgCl2 and 0.1% IGEPAL CA-630). The nuclei were pelleted and resuspended in the transposase reaction mix (25 µL 2× TD buffer, 2.5 µL transposase (Illumina) and 22.5 µL nuclease-free water). Directly following transposition, the sample was purified using DNA clean & concentratorTM-5 (ZYMO research). Following purification, libraries were amplified using 1× NEBnext PCR master mix and 1.25 µM of custom Nextera PCR primers. AMPure XP beads (Beckman Coulter) were used to purify the transposed DNA and the amplified PCR products. All libraries were sequenced on a 100-cycle paired-end run on an Illumina NOVAseq instrument.","For ATAC-seq footprinting analysis, all of the read start sites were adjusted to represent the center of the transposon binding event; reads aligning to the forward strand were offset by +4 bp and reads aligning to the reverse strand were offset by -5 bp (Buenrostro et al., 2013). MACS2 (Feng et al., 2011) was used with default parameters to identify all ATAC-seq peaks. Since ATAC-seq also detects nucleosome positions in the genome, we exempted such regions (total number of cutting sites in each peak < 200) from downstream analysis., Heterozygous SNPs were identified using SAMtools-1.6 and bcftools-1.6 with the parameters mpileup -uf and view -Nvcg, respectively (Li et al., 2009). SNPs were further filtered by vcffilter with the parameter DP > 10 & MQ > 20 (Erik, 2016). In each open chromatin region, we used FIMO (Grant et al., 2011) to recognize potential TF binding sites from both reference and alternative alleles. Lastly, we used BEDTools IntersectBed (Quinlan and Hall, 2010) to merge the loci of heterozygous variants and potential TF binding sites. The set of TF binding sites intersecting SNPs were regarded as potential allele-specific TF binding sites.",GPL18573,"siwen,,xu",siwxu@iu.edu,+1 5716659199,School of Medicine,Indiana University,410 W 10th St,indianapolis,IN,46202,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE145245,0,GSM4310123_3h1_macs2_cuttingsite_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4310nnn/GSM4310123/suppl/GSM4310123_3h1_macs2_cuttingsite_peaks.narrowPeak.gz,MCF-7 rep7_ATAC-seq,1445142,NARROWPEAK,,hg19,"ATAC-seq peaks, RNA-seq counts",https://www.ncbi.nlm.nih.gov/biosample/SAMN14094236,https://www.ncbi.nlm.nih.gov/sra?term
GSE145245,MCF-7 rep8_ATAC-seq,GSM4310124,Public on Feb 14 2020,Feb 13 2020,Feb 15 2020,SRA,1,MCF-7 breast cancer cells,Homo sapiens,9606,cell type: MCF-7 breast cancer cells,genomic DNA,"ATAC-seq was performed according to the published protocol (Buenrostro et al., 2013). Briefly, cells were collected in cold PBS and cell membranes were disrupted in cold lysis buffer (10 mM Tris-HCl, pH 7.4, 10 mM NaCl, 3 mM MgCl2 and 0.1% IGEPAL CA-630). The nuclei were pelleted and resuspended in the transposase reaction mix (25 µL 2× TD buffer, 2.5 µL transposase (Illumina) and 22.5 µL nuclease-free water). Directly following transposition, the sample was purified using DNA clean & concentratorTM-5 (ZYMO research). Following purification, libraries were amplified using 1× NEBnext PCR master mix and 1.25 µM of custom Nextera PCR primers. AMPure XP beads (Beckman Coulter) were used to purify the transposed DNA and the amplified PCR products. All libraries were sequenced on a 100-cycle paired-end run on an Illumina NOVAseq instrument.","For ATAC-seq footprinting analysis, all of the read start sites were adjusted to represent the center of the transposon binding event; reads aligning to the forward strand were offset by +4 bp and reads aligning to the reverse strand were offset by -5 bp (Buenrostro et al., 2013). MACS2 (Feng et al., 2011) was used with default parameters to identify all ATAC-seq peaks. Since ATAC-seq also detects nucleosome positions in the genome, we exempted such regions (total number of cutting sites in each peak < 200) from downstream analysis., Heterozygous SNPs were identified using SAMtools-1.6 and bcftools-1.6 with the parameters mpileup -uf and view -Nvcg, respectively (Li et al., 2009). SNPs were further filtered by vcffilter with the parameter DP > 10 & MQ > 20 (Erik, 2016). In each open chromatin region, we used FIMO (Grant et al., 2011) to recognize potential TF binding sites from both reference and alternative alleles. Lastly, we used BEDTools IntersectBed (Quinlan and Hall, 2010) to merge the loci of heterozygous variants and potential TF binding sites. The set of TF binding sites intersecting SNPs were regarded as potential allele-specific TF binding sites.",GPL18573,"siwen,,xu",siwxu@iu.edu,+1 5716659199,School of Medicine,Indiana University,410 W 10th St,indianapolis,IN,46202,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE145245,0,GSM4310124_3h2_macs2_cuttingsite_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4310nnn/GSM4310124/suppl/GSM4310124_3h2_macs2_cuttingsite_peaks.narrowPeak.gz,MCF-7 rep8_ATAC-seq,1760119,NARROWPEAK,,hg19,"ATAC-seq peaks, RNA-seq counts",https://www.ncbi.nlm.nih.gov/biosample/SAMN14094235,https://www.ncbi.nlm.nih.gov/sra?term
GSE145245,MCF-7 rep9_ATAC-seq,GSM4310125,Public on Feb 14 2020,Feb 13 2020,Feb 15 2020,SRA,1,MCF-7 breast cancer cells,Homo sapiens,9606,cell type: MCF-7 breast cancer cells,genomic DNA,"ATAC-seq was performed according to the published protocol (Buenrostro et al., 2013). Briefly, cells were collected in cold PBS and cell membranes were disrupted in cold lysis buffer (10 mM Tris-HCl, pH 7.4, 10 mM NaCl, 3 mM MgCl2 and 0.1% IGEPAL CA-630). The nuclei were pelleted and resuspended in the transposase reaction mix (25 µL 2× TD buffer, 2.5 µL transposase (Illumina) and 22.5 µL nuclease-free water). Directly following transposition, the sample was purified using DNA clean & concentratorTM-5 (ZYMO research). Following purification, libraries were amplified using 1× NEBnext PCR master mix and 1.25 µM of custom Nextera PCR primers. AMPure XP beads (Beckman Coulter) were used to purify the transposed DNA and the amplified PCR products. All libraries were sequenced on a 100-cycle paired-end run on an Illumina NOVAseq instrument.","For ATAC-seq footprinting analysis, all of the read start sites were adjusted to represent the center of the transposon binding event; reads aligning to the forward strand were offset by +4 bp and reads aligning to the reverse strand were offset by -5 bp (Buenrostro et al., 2013). MACS2 (Feng et al., 2011) was used with default parameters to identify all ATAC-seq peaks. Since ATAC-seq also detects nucleosome positions in the genome, we exempted such regions (total number of cutting sites in each peak < 200) from downstream analysis., Heterozygous SNPs were identified using SAMtools-1.6 and bcftools-1.6 with the parameters mpileup -uf and view -Nvcg, respectively (Li et al., 2009). SNPs were further filtered by vcffilter with the parameter DP > 10 & MQ > 20 (Erik, 2016). In each open chromatin region, we used FIMO (Grant et al., 2011) to recognize potential TF binding sites from both reference and alternative alleles. Lastly, we used BEDTools IntersectBed (Quinlan and Hall, 2010) to merge the loci of heterozygous variants and potential TF binding sites. The set of TF binding sites intersecting SNPs were regarded as potential allele-specific TF binding sites.",GPL18573,"siwen,,xu",siwxu@iu.edu,+1 5716659199,School of Medicine,Indiana University,410 W 10th St,indianapolis,IN,46202,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE145245,0,GSM4310125_3h3_macs2_cuttingsite_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4310nnn/GSM4310125/suppl/GSM4310125_3h3_macs2_cuttingsite_peaks.narrowPeak.gz,MCF-7 rep9_ATAC-seq,1311748,NARROWPEAK,,hg19,"ATAC-seq peaks, RNA-seq counts",https://www.ncbi.nlm.nih.gov/biosample/SAMN14094234,https://www.ncbi.nlm.nih.gov/sra?term
GSE145245,MSC rep1_ATAC-seq,GSM4310126,Public on Feb 14 2020,Feb 13 2020,Feb 15 2020,SRA,1,human mesenchymal stem cells,Homo sapiens,9606,cell type: human mesenchymal stem cells,genomic DNA,"ATAC-seq was performed according to the published protocol (Buenrostro et al., 2013). Briefly, cells were collected in cold PBS and cell membranes were disrupted in cold lysis buffer (10 mM Tris-HCl, pH 7.4, 10 mM NaCl, 3 mM MgCl2 and 0.1% IGEPAL CA-630). The nuclei were pelleted and resuspended in the transposase reaction mix (25 µL 2× TD buffer, 2.5 µL transposase (Illumina) and 22.5 µL nuclease-free water). Directly following transposition, the sample was purified using DNA clean & concentratorTM-5 (ZYMO research). Following purification, libraries were amplified using 1× NEBnext PCR master mix and 1.25 µM of custom Nextera PCR primers. AMPure XP beads (Beckman Coulter) were used to purify the transposed DNA and the amplified PCR products. All libraries were sequenced on a 100-cycle paired-end run on an Illumina NOVAseq instrument.","For ATAC-seq footprinting analysis, all of the read start sites were adjusted to represent the center of the transposon binding event; reads aligning to the forward strand were offset by +4 bp and reads aligning to the reverse strand were offset by -5 bp (Buenrostro et al., 2013). MACS2 (Feng et al., 2011) was used with default parameters to identify all ATAC-seq peaks. Since ATAC-seq also detects nucleosome positions in the genome, we exempted such regions (total number of cutting sites in each peak < 200) from downstream analysis., Heterozygous SNPs were identified using SAMtools-1.6 and bcftools-1.6 with the parameters mpileup -uf and view -Nvcg, respectively (Li et al., 2009). SNPs were further filtered by vcffilter with the parameter DP > 10 & MQ > 20 (Erik, 2016). In each open chromatin region, we used FIMO (Grant et al., 2011) to recognize potential TF binding sites from both reference and alternative alleles. Lastly, we used BEDTools IntersectBed (Quinlan and Hall, 2010) to merge the loci of heterozygous variants and potential TF binding sites. The set of TF binding sites intersecting SNPs were regarded as potential allele-specific TF binding sites.",GPL18573,"siwen,,xu",siwxu@iu.edu,+1 5716659199,School of Medicine,Indiana University,410 W 10th St,indianapolis,IN,46202,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSE145245,0,GSM4310126_3_macs2_cuttingSite_peaks.narrowPeak.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4310nnn/GSM4310126/suppl/GSM4310126_3_macs2_cuttingSite_peaks.narrowPeak.gz,MSC rep1_ATAC-seq,6045443,NARROWPEAK,,hg19,"ATAC-seq peaks, RNA-seq counts",https://www.ncbi.nlm.nih.gov/biosample/SAMN14094233,https://www.ncbi.nlm.nih.gov/sra?term
